sample_id	env	psn	title	public	bodysite	latitude	taxon_id	body_site	elevation	env_biome	longitude	host_taxid	description	env_feature	env_package	sample_type	body_habitat	body_product	env_material	geo_loc_name	dna_extracted	sequencecenter	host_subject_id	scientific_name	host_common_name	animations_gradient	host_scientific_name	animations_trajectory	physical_specimen_location	physical_specimen_remaining	qiita_study_id
1928.SRS011296.SRX020669.SRR045351	Skin	700015301	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS011296.SRX020669.SRR045351	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700015301	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011300.SRX020666.SRR047479	Stool	700015407	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS011300.SRX020666.SRR047479	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700015407	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011300.SRX020669.SRR045304	Stool	700015407	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS011300.SRX020669.SRR045304	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700015407	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011357.SRX020666.SRR047477	Oral	700015633	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS011357.SRX020666.SRR047477	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015633	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011357.SRX020669.SRR045289	Oral	700015633	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS011357.SRX020669.SRR045289	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015633	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011359.SRX020515.SRR049320	Oral	700015641	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS011359.SRX020515.SRR049320	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015641	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011361.SRX020515.SRR045371	Oral	700015644	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS011361.SRX020515.SRR045371	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015644	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011363.SRX020660.SRR044902	Oral	700015647	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS011363.SRX020660.SRR044902	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015647	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011363.SRX020668.SRR045134	Oral	700015647	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS011363.SRX020668.SRR045134	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015647	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011365.SRX020515.SRR045373	Oral	700015650	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Attached_Keratinized_gingiva	38.98	447426	UBERON:gingiva	97	urban biome	-77.11	9606	HMP_SRS011365.SRX020515.SRR045373	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015650	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011367.SRX020660.SRR044857	Oral	700015653	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Palatine_Tonsils	38.98	447426	UBERON:palatine tonsil	97	urban biome	-77.11	9606	HMP_SRS011367.SRX020660.SRR044857	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015653	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011367.SRX020668.SRR045083	Oral	700015653	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Palatine_Tonsils	38.98	447426	UBERON:palatine tonsil	97	urban biome	-77.11	9606	HMP_SRS011367.SRX020668.SRR045083	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015653	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011369.SRX020660.SRR044880	Oral	700015656	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Throat	38.98	447426	UBERON:throat	97	urban biome	-77.11	9606	HMP_SRS011369.SRX020660.SRR044880	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015656	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011369.SRX020668.SRR045110	Oral	700015656	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Throat	38.98	447426	UBERON:throat	97	urban biome	-77.11	9606	HMP_SRS011369.SRX020668.SRR045110	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015656	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011371.SRX020666.SRR044950	Oral	700015659	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Supragingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS011371.SRX020666.SRR044950	host-associated habitat	human-oral	supragingival dental plaque	UBERON:oral cavity	UBERON:supragingival dental plaque	organic material	USA	TRUE	WUGSC	700015659	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011371.SRX020669.SRR047512	Oral	700015659	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Supragingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS011371.SRX020669.SRR047512	host-associated habitat	human-oral	supragingival dental plaque	UBERON:oral cavity	UBERON:supragingival dental plaque	organic material	USA	TRUE	WUGSC	700015659	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011373.SRX020666.SRR044979	Oral	700015662	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Subgingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS011373.SRX020666.SRR044979	host-associated habitat	human-oral	subgingival dental plaque	UBERON:oral cavity	UBERON:subgingival dental plaque	organic material	USA	TRUE	WUGSC	700015662	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011373.SRX020669.SRR045350	Oral	700015662	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Subgingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS011373.SRX020669.SRR045350	host-associated habitat	human-oral	subgingival dental plaque	UBERON:oral cavity	UBERON:subgingival dental plaque	organic material	USA	TRUE	WUGSC	700015662	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011375.SRX020515.SRR049321	Skin	700015665	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS011375.SRX020515.SRR049321	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700015665	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011375.SRX020537.SRR045399	Skin	700015665	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS011375.SRX020537.SRR045399	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700015665	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011375.SRX020570.SRR047533	Skin	700015665	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS011375.SRX020570.SRR047533	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700015665	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011375.SRX020571.SRR047537	Skin	700015665	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS011375.SRX020571.SRR047537	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700015665	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011377.SRX020515.SRR045362	Skin	700015668	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS011377.SRX020515.SRR045362	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700015668	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011378.SRX020515.SRR045367	Skin	700015671	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS011378.SRX020515.SRR045367	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700015671	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011378.SRX020570.SRR045455	Skin	700015671	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS011378.SRX020570.SRR045455	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700015671	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011380.SRX020662.SRR047518	Skin	700015677	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS011380.SRX020662.SRR047518	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700015677	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011380.SRX020664.SRR045431	Skin	700015677	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS011380.SRX020664.SRR045431	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700015677	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011380.SRX020666.SRR044937	Skin	700015677	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS011380.SRX020666.SRR044937	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700015677	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011380.SRX020669.SRR045319	Skin	700015677	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS011380.SRX020669.SRR045319	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700015677	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011405.SRX020666.SRR044948	Stool	700015981	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS011405.SRX020666.SRR044948	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700015981	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011405.SRX020669.SRR049315	Stool	700015981	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS011405.SRX020669.SRR049315	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700015981	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011407.SRX020666.SRR044929	Oral	700015993	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS011407.SRX020666.SRR044929	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015993	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011407.SRX020669.SRR045311	Oral	700015993	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS011407.SRX020669.SRR045311	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015993	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011409.SRX020666.SRR044964	Oral	700015999	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS011409.SRX020666.SRR044964	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015999	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011409.SRX020669.SRR047515	Oral	700015999	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS011409.SRX020669.SRR047515	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700015999	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011410.SRX020666.SRR044946	Stool	700016012	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS011410.SRX020666.SRR044946	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700016012	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011410.SRX020669.SRR047510	Stool	700016012	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS011410.SRX020669.SRR047510	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700016012	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011413.SRX020666.SRR049235	Stool	700016021	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS011413.SRX020666.SRR049235	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700016021	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011413.SRX020669.SRR047508	Stool	700016021	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS011413.SRX020669.SRR047508	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700016021	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011415.SRX020666.SRR044930	Stool	700016029	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS011415.SRX020666.SRR044930	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700016029	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011415.SRX020669.SRR045312	Stool	700016029	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS011415.SRX020669.SRR045312	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700016029	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011417.SRX020666.SRR044943	Oral	700016059	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS011417.SRX020666.SRR044943	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	WUGSC	700016059	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011417.SRX020669.SRR045326	Oral	700016059	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS011417.SRX020669.SRR045326	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	WUGSC	700016059	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011419.SRX020666.SRR044928	Oral	700016063	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS011419.SRX020666.SRR044928	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700016063	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011419.SRX020669.SRR045310	Oral	700016063	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS011419.SRX020669.SRR045310	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700016063	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011421.SRX020660.SRR044858	Oral	700016065	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS011421.SRX020660.SRR044858	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700016065	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011421.SRX020668.SRR045084	Oral	700016065	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS011421.SRX020668.SRR045084	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700016065	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS011423.SRX020666.SRR044939	Oral	700016067	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS011423.SRX020666.SRR044939	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700016067	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
